date_disclosed,project_name,document_type,project_number,project_url,product_line,company_name,country,ifc_country_code,industry,environmental_category,department,status,projected_board_date,ifc_approval_date,ifc_signed_date,ifc_invested_date,ifc_investment_for_risk_managementmillion__usd,ifc_investment_for_guaranteemillion__usd,ifc_investment_for_loanmillion__usd,ifc_investment_for_equitymillion__usd,total_ifc_investment_as_approved_by_boardmillion__usd,wb_country_code,as_of_date
24-Nov-2010,Comasel Louga,Summary of Proposed Investment (Disclosure Policy 2006),30094,https://disclosures.ifc.org/project-detail/SPI/30094/comasel-louga,Equity,COMPAGNIE MAROCCO-SENEGALAISE D'ELECTRICITE LOUGA SA,Senegal,SEN,Infrastructure,B,Regional Industry - INF Africa,Completed,20-Jan-2011,24-May-2011,10-Jun-2011,20-Sep-2011,,,,0.8,0.8,SN,15-Sep-2024
12-Nov-2012,Tenaga Generasi Limited,Summary of Proposed Investment (Disclosure Policy 2006),30145,https://disclosures.ifc.org/project-detail/SPI/30145/tenaga-generasi-limited,Loan,TENAGA GENERASI LIMITED,Pakistan,PAK,Infrastructure,B,Regional Industry INF MCT,Active,15-Dec-2012,29-Jan-2015,07-Mar-2015,28-Jul-2015,,,22.0,7.5,29.5,PK,15-Sep-2024
07-Jul-2011,Cauris II,Summary of Proposed Investment (Disclosure Policy 2006),30156,https://disclosures.ifc.org/project-detail/SPI/30156/cauris-ii,Equity,FONDS CAURIS CROISSANCE II LIMITED,Western Africa Region,WAN,Infrastructure,FI,"Disruptive Tech, Service & Funds",Active,09-Aug-2011,21-Sep-2011,16-Mar-2012,14-May-2012,,,,7.22,7.22,45,15-Sep-2024
28-Apr-2011,Maybank MEACP Clean Energy Fund,Summary of Proposed Investment (Disclosure Policy 2006),30176,https://disclosures.ifc.org/project-detail/SPI/30176/maybank-meacp-clean-energy-fund,Equity,MAYBANK MEACP PTE LTD,East Asia and Pacific Region,EAP,Infrastructure,FI,"Disruptive Tech, Service & Funds",Completed,30-May-2011,02-Jun-2011,03-Jun-2011,29-Sep-2011,,,,25.0,25.0,EAP,15-Sep-2024
16-Nov-2010,Tianjin Haitai,Summary of Proposed Investment (Disclosure Policy 2006),30190,https://disclosures.ifc.org/project-detail/SPI/30190/tianjin-haitai,Equity,TIANJIN HI-TECH ENVIRONMENT DEVELOPMENT CO LTD,China,CHA,Infrastructure,B,"Disruptive Tech, Service & Funds",Active,16-Dec-2010,29-Dec-2010,28-Jan-2011,30-Mar-2011,,,,10.0,10.0,CN,15-Sep-2024
07-Oct-2010,InfraV-AK KhanWH,Summary of Proposed Investment (Disclosure Policy 2006),30225,https://disclosures.ifc.org/project-detail/SPI/30225/infrav-ak-khanwh,Loan,AK KHAN WATERHEALTH BANGLADESH LIMITED,Bangladesh,BAN,Infrastructure,B,Regional Industry - INF Asia & Pac,Completed,08-Nov-2010,16-Oct-2007,03-Feb-2011,24-Aug-2011,,,100.0,0.0,100.0,BD,15-Sep-2024
03-Jun-2011,TICO,Summary of Proposed Investment (Disclosure Policy 2006),30228,https://disclosures.ifc.org/project-detail/SPI/30228/tico,Loan,TAKORADI INTERNATIONAL COMPANY,Ghana,GHA,Infrastructure,B,Regional Industry - INF Africa,Active,02-Apr-2012,15-Mar-2012,13-Jul-2012,05-Feb-2013,,,105.0,,105.0,GH,15-Sep-2024
04-Mar-2011,Shalivahana,Summary of Proposed Investment (Disclosure Policy 2006),30231,https://disclosures.ifc.org/project-detail/SPI/30231/shalivahana,Loan,SHALIVAHANA GREEN ENERGY LIMITED,India,IND,Infrastructure,B,Gbl Infrastructure &amp; Natural Resources,Completed,15-Apr-2011,20-May-2011,30-May-2011,17-Jun-2011,,,15.0,15.0,30.0,IN,15-Sep-2024
04-May-2011,Sunpreme Silicon,Summary of Proposed Investment (Disclosure Policy 2006),30265,https://disclosures.ifc.org/project-detail/SPI/30265/sunpreme-silicon,Equity,"Sunpreme, Inc.",East Asia and Pacific Region,EAP,Infrastructure,B,"TMT, Venture Capital &amp; Funds",Completed,10-Jun-2011,23-Jun-2011,30-Jun-2011,29-Jul-2011,,,,25.0,25.0,EAP,15-Sep-2024
07-Mar-2013,Zhaoheng Hydropower Holdings Ltd.,Summary of Investment Information (AIP Policy 2012),30266,https://disclosures.ifc.org/project-detail/SII/30266/zhaoheng-hydropower-holdings-ltd.,Loan,Zhaoheng Hydropower Holdings Limited,China,CHA,Infrastructure,A,Regional Industry - INF Asia & Pac,Completed,09-May-2013,16-May-2013,05-Jul-2013,25-Oct-2013,,,50.0,25.0,75.0,CN,15-Sep-2024
19-Apr-2011,VI Fund II,Summary of Proposed Investment (Disclosure Policy 2006),30272,https://disclosures.ifc.org/project-detail/SPI/30272/vi-fund-ii,Equity,"VI (VIETNAM INVESTMENTS) FUND II, LP",Viet Nam,VNM,Infrastructure,FI,"Disruptive Tech, Service & Funds",Active,30-May-2011,04-Aug-2011,21-Dec-2011,10-May-2012,,,,15.0,15.0,VN,15-Sep-2024
30-Aug-2011,UABL III,Summary of Proposed Investment (Disclosure Policy 2006),30332,https://disclosures.ifc.org/project-detail/SPI/30332/uabl-iii,Loan,UABL PARAGUAY S.A.,Paraguay,PAR,Infrastructure,B,Regional Industry INF LAC & EUR,Completed,30-Sep-2011,22-Nov-2011,02-Dec-2011,13-Dec-2011,,,15.0,,15.0,PY,15-Sep-2024
06-Jun-2011,EAIF Two,Summary of Proposed Investment (Disclosure Policy 2006),30337,https://disclosures.ifc.org/project-detail/SPI/30337/eaif-two,Risk Management,EMERGING AFRICA INFRASTRUCTURE FUND,Africa Region,AFR,Infrastructure,FI,Regional Industry - INF Africa,Completed,07-Jul-2011,19-Jul-2011,15-Dec-2011,19-Jun-2012,2.0,,45.0,,47.0,3A,15-Sep-2024
10-Mar-2011,IFC Global Infrastructure Fund,Summary of Proposed Investment (Disclosure Policy 2006),30354,https://disclosures.ifc.org/project-detail/SPI/30354/ifc-global-infrastructure-fund,Equity,"IFC GLOBAL INFRASTRUCTURE FUND, LP",World Region,WLD,Infrastructure,FI,"Disruptive Tech, Service & Funds",Active,12-Apr-2011,19-May-2011,15-Mar-2013,26-Apr-2013,,,,200.0,200.0,99,15-Sep-2024
07-Jan-2011,CPLF - Mytischi,Summary of Proposed Investment (Disclosure Policy 2006),30369,https://disclosures.ifc.org/project-detail/SPI/30369/cplf---mytischi,Loan,"UZ ZHKKH G. ASBESTA, MKU",Russian Federation,RUS,Infrastructure,B,Regional Industry INF LAC & EUR,Completed,10-Feb-2011,05-Nov-2015,13-Apr-2011,26-Oct-2011,,,125.0,,125.0,RU,15-Sep-2024
17-Dec-2010,Magerwa 1,Summary of Proposed Investment (Disclosure Policy 2006),30381,https://disclosures.ifc.org/project-detail/SPI/30381/magerwa-1,Loan,Magerwa,Rwanda,RWA,Infrastructure,B,Regional Industry - INF Africa,Completed,17-Jan-2011,19-Apr-2011,18-May-2011,26-May-2011,,,11.0,,11.0,RW,15-Sep-2024
11-Mar-2011,Techno Wind,Summary of Proposed Investment (Disclosure Policy 2006),30400,https://disclosures.ifc.org/project-detail/SPI/30400/techno-wind,Loan,Simran Wind Project Limited,India,IND,Infrastructure,B,Regional Industry - INF Asia & Pac,Completed,15-Apr-2011,25-Apr-2011,14-Jun-2011,05-Jul-2011,,,39.919998,0.17,40.09,IN,15-Sep-2024
28-Feb-2011,QICT II,Summary of Proposed Investment (Disclosure Policy 2006),30466,https://disclosures.ifc.org/project-detail/SPI/30466/qict-ii,Loan,QASIM INTERNATIONAL CONTAINER TERMINAL PAKISTAN LIMITED,Pakistan,PAK,Infrastructure,B,Regional Industry INF MCT,Completed,30-Mar-2011,30-Mar-2011,02-Jun-2011,13-Oct-2011,,,10.0,,10.0,PK,15-Sep-2024
13-May-2011,United Water,Summary of Proposed Investment (Disclosure Policy 2006),30502,https://disclosures.ifc.org/project-detail/SPI/30502/united-water,Loan,UNITED WATER CORPORATION,China,CHA,Infrastructure,B,Regional Industry - INF Asia & Pac,Completed,13-Jun-2011,31-May-2012,21-Jun-2012,21-Nov-2012,,,16.0,4.0,20.0,CN,15-Sep-2024
26-Jan-2015,Summit Bibiyana II Power Company Limited,Summary of Investment Information (AIP Policy 2012),30542,https://disclosures.ifc.org/project-detail/SII/30542/summit-bibiyana-ii-power-company-limited,Loan,SUMMIT BIBIYANA II POWER COMPANY LIMITED,Bangladesh,BAN,Infrastructure,A,Regional Industry - INF Asia & Pac,Active,08-Apr-2015,23-Apr-2015,30-Apr-2015,08-Jul-2015,,,75.0,5.0,80.0,BD,15-Sep-2024
07-Sep-2012,NSL Wind,Summary of Proposed Investment (Disclosure Policy 2006),30596,https://disclosures.ifc.org/project-detail/SPI/30596/nsl-wind,Loan,NSL WIND POWER COMPANY (SATARA) PRIVATE LIMITED,India,IND,Infrastructure,B,Regional Industry - INF Asia & Pac,Completed,08-Oct-2012,14-Dec-2012,31-Jan-2013,26-Dec-2013,,,18.799999,,18.799999,IN,15-Sep-2024
18-Mar-2011,Microvast,Summary of Proposed Investment (Disclosure Policy 2006),30599,https://disclosures.ifc.org/project-detail/SPI/30599/microvast,Equity,Microvast Inc.,China,CHA,Infrastructure,B,"TMT, Venture Capital &amp; Funds",Completed,22-Apr-2011,01-Jun-2011,21-Jun-2011,15-Jul-2011,,,,25.0,25.0,CN,15-Sep-2024
27-Apr-2011,CEF IV,Summary of Proposed Investment (Disclosure Policy 2006),30636,https://disclosures.ifc.org/project-detail/SPI/30636/cef-iv,Equity,"CHINA ENVIRONMENTAL FUND IV, LP",China,CHA,Infrastructure,FI,"Disruptive Tech, Service & Funds",Active,30-May-2011,27-May-2011,31-May-2011,15-Aug-2011,,,,20.0,20.0,CN,15-Sep-2024
31-Mar-2011,Aavishkaar MSME,Summary of Proposed Investment (Disclosure Policy 2006),30711,https://disclosures.ifc.org/project-detail/SPI/30711/aavishkaar-msme,Equity,AAVISHKAAR INDIA II COMPANY LTD,India,IND,Infrastructure,FI,"Disruptive Tech, Service & Funds",Active,30-May-2011,17-Jun-2011,27-Jun-2011,04-Nov-2011,,,,15.0,15.0,IN,15-Sep-2024
10-May-2011,Epure BOT2,Summary of Proposed Investment (Disclosure Policy 2006),30718,https://disclosures.ifc.org/project-detail/SPI/30718/epure-bot2,Loan,SOUND GLOBAL LTD.,China,CHA,Infrastructure,B,Gbl Infrastructure &amp; Natural Resources,Completed,10-Jun-2011,24-Jun-2011,25-Jun-2011,01-Dec-2011,,,36.0,,36.0,CN,15-Sep-2024
13-May-2011,SPC 4-5,Summary of Proposed Investment (Disclosure Policy 2006),30761,https://disclosures.ifc.org/project-detail/SPI/30761/spc-4-5,Loan,SOLAR POWER COMPANY LIMITED,Thailand,THL,Infrastructure,B,Regional Industry - INF Asia & Pac,Pending Signing,13-Jun-2011,27-Feb-2014,,,,,11.91,,11.91,TH,15-Sep-2024
30-Jun-2011,Bhilwara Green Energy Limited,Summary of Proposed Investment (Disclosure Policy 2006),30765,https://disclosures.ifc.org/project-detail/SPI/30765/bhilwara-green-energy-limited,Loan,BHILWARA GREEN ENERGY LIMITED,India,IND,Infrastructure,B,Regional Industry - INF Asia & Pac,Completed,15-Sep-2011,29-Feb-2012,09-Mar-2012,16-Apr-2012,,,15.0,,15.0,IN,15-Sep-2024
16-May-2011,ACWA Power Jordan,Summary of Proposed Investment (Disclosure Policy 2006),30794,https://disclosures.ifc.org/project-detail/SPI/30794/acwa-power-jordan,Loan,Red Sea Energy Private Shareholding Company,Jordan,JOR,Infrastructure,B,Regional Industry INF MCT,Active,20-Jun-2011,30-Jun-2011,12-Jul-2011,22-Jul-2011,,,9.5,5.5,15.0,JO,15-Sep-2024
03-May-2011,Vishwa Infra,Summary of Proposed Investment (Disclosure Policy 2006),30859,https://disclosures.ifc.org/project-detail/SPI/30859/vishwa-infra,Loan,VISHWA INFRASTRUCTURES AND SERVICES PRIVATE LIMITED,India,IND,Infrastructure,B,Regional Industry - INF Asia & Pac,Completed,03-Jun-2011,21-Jun-2011,29-Jun-2011,09-Nov-2012,,,5.0,,5.0,IN,15-Sep-2024
03-Oct-2011,Wintermar Group,Summary of Proposed Investment (Disclosure Policy 2006),30964,https://disclosures.ifc.org/project-detail/SPI/30964/wintermar-group,Loan,"WINTERMAR OFFSHORE MARINE, PT TBK",Indonesia,INS,Infrastructure,B,Gbl Infrastructure &amp; Natural Resources,Completed,02-Nov-2011,10-Aug-2012,27-Dec-2011,12-Mar-2012,,,60.0,,60.0,ID,15-Sep-2024
13-Mar-2012,ECT,Summary of Proposed Investment (Disclosure Policy 2006),30975,https://disclosures.ifc.org/project-detail/SPI/30975/ect,Loan,EASTCOMTRANS LLP,Kazakhstan,KAZ,Infrastructure,B,Regional Industry INF MCT,Completed,13-Apr-2012,04-Dec-2012,28-Dec-2012,28-Jun-2013,,,30.0,20.0,50.0,KZ,15-Sep-2024
29-Aug-2011,enso Albania,Summary of Proposed Investment (Disclosure Policy 2006),30979,https://disclosures.ifc.org/project-detail/SPI/30979/enso-albania,Equity,ENSO HYDRO ENERGJI SH.P.K.,Albania,ALB,Infrastructure,B,Regional Industry INF LAC & EUR,Completed,29-Sep-2011,28-Sep-2011,03-Feb-2012,07-Mar-2013,,,,8.66,8.66,AL,15-Sep-2024
09-Mar-2012,TTS III,Summary of Proposed Investment (Disclosure Policy 2006),31024,https://disclosures.ifc.org/project-detail/SPI/31024/tts-iii,Equity,TTS ( TRANSPORT TRADE SERVICES ) SA,Romania,ROM,Infrastructure,B,Regional Industry INF LAC & EUR,Completed,16-Apr-2012,27-Apr-2012,14-Jun-2012,08-Aug-2012,,,,16.0,16.0,RO,15-Sep-2024
06-Jul-2011,Nature Elements,Summary of Proposed Investment (Disclosure Policy 2006),31048,https://disclosures.ifc.org/project-detail/SPI/31048/nature-elements,Equity,Nature Elements Asia Renewable Energy and Cleantech Fund LP,China,CHA,Infrastructure,FI,"Disruptive Tech, Service & Funds",Completed,31-Oct-2011,25-Oct-2011,30-Nov-2011,22-Feb-2013,,,,25.0,25.0,CN,15-Sep-2024
29-Mar-2012,Podgorica Roads,Summary of Proposed Investment (Disclosure Policy 2006),31065,https://disclosures.ifc.org/project-detail/SPI/31065/podgorica-roads,Loan,CITY OF PODGORICA,Montenegro,MNE,Infrastructure,B,Gbl Infrastructure &amp; Natural Resources,Active,30-Apr-2012,15-May-2012,08-Jun-2012,28-Sep-2012,,,33.049999,,33.049999,ME,15-Sep-2024
18-Jan-2012,BP Southern Afri,Summary of Proposed Investment (Disclosure Policy 2006),31070,https://disclosures.ifc.org/project-detail/SPI/31070/bp-southern-afri,Equity,BUSINESS PARTNERS INTERNATIONAL SOUTHERN AFRICA SME FUND,Southern Africa Region,,Infrastructure,FI,"Disruptive Tech, Service & Funds",Active,17-Feb-2012,25-May-2012,21-Dec-2012,07-Mar-2014,,,,8.0,8.0,,15-Sep-2024
02-Feb-2012,SnowmanIII,Summary of Proposed Investment (Disclosure Policy 2006),31081,https://disclosures.ifc.org/project-detail/SPI/31081/snowmaniii,Loan,SNOWMAN LOGISTICS LIMITED,India,IND,Infrastructure,B,Gbl Infrastructure &amp; Natural Resources,Completed,03-Mar-2012,28-Mar-2012,30-Mar-2012,17-Sep-2012,,,6.64,,6.64,IN,15-Sep-2024
10-Apr-2012,Abengoa CSP SA,Summary of Proposed Investment (Disclosure Policy 2006),31083,https://disclosures.ifc.org/project-detail/SPI/31083/abengoa-csp-sa,Loan,Kaxu Solar One (RF) Proprietary Limited,South Africa,SOU,Infrastructure,B,Gbl Infrastructure &amp; Natural Resources,Active,31-May-2012,05-Jun-2012,04-Nov-2012,18-Dec-2012,,,160.539993,,160.539993,ZA,15-Sep-2024
27-May-2011,RVR Equity,Summary of Proposed Investment (Disclosure Policy 2006),31102,https://disclosures.ifc.org/project-detail/SPI/31102/rvr-equity,Equity,RVR INVESTMENTS (PTY) LIMITED,Eastern Africa Region,EAN,Infrastructure,A,Regional Industry - INF Africa,Active,28-Jul-2011,30-Jul-2012,09-Sep-2011,28-Sep-2011,,,,20.0,20.0,29,15-Sep-2024
23-Aug-2011,OSL Kochi,Summary of Proposed Investment (Disclosure Policy 2006),31166,https://disclosures.ifc.org/project-detail/SPI/31166/osl-kochi,Loan,SPARKLE PORT SERVICES LIMITED,India,IND,Infrastructure,B,Regional Industry - INF Asia & Pac,Completed,22-Sep-2011,30-Sep-2011,25-Oct-2011,22-Feb-2012,,,11.34,,11.34,IN,15-Sep-2024
29-Jun-2012,Reventazon HPP,Summary of Investment Information (AIP Policy 2012),31383,https://disclosures.ifc.org/project-detail/SII/31383/reventazon-hpp,Loan,Fideicomiso Uno P.H. Reventazon /I.C.E./ Scotiabank 2013,Costa Rica,COS,Infrastructure,A,Regional Industry INF LAC & EUR,Completed,27-Sep-2012,29-Nov-2012,20-Dec-2013,28-Mar-2014,,,100.0,,100.0,CR,15-Sep-2024
02-Mar-2012,Power Grid,Summary of Proposed Investment (Disclosure Policy 2006),31419,https://disclosures.ifc.org/project-detail/SPI/31419/power-grid,Loan,POWER GRID CORPORATION OF INDIA LIMITED,India,IND,Infrastructure,A,Gbl Infrastructure &amp; Natural Resources,Active,03-May-2012,11-Jul-2012,24-Jul-2012,27-Aug-2012,,,100.0,,100.0,IN,15-Sep-2024
25-Jul-2012,HDB Barging,Summary of Proposed Investment (Disclosure Policy 2006),31445,https://disclosures.ifc.org/project-detail/SPI/31445/hdb-barging,Loan,GIROCANTEX S.A.,Uruguay,,Infrastructure,B,Regional Industry INF LAC & EUR,Completed,27-Aug-2012,15-Feb-2013,29-May-2013,15-Oct-2013,,,75.0,,75.0,UY,15-Sep-2024
17-Nov-2011,Medco Power 2011,Summary of Proposed Investment (Disclosure Policy 2006),31462,https://disclosures.ifc.org/project-detail/SPI/31462/medco-power-2011,Equity,"MEDCO POWER INDONESIA, PT",Indonesia,INS,Infrastructure,B,Gbl Infrastructure &amp; Natural Resources,Completed,17-Dec-2011,13-Feb-2012,20-Feb-2012,09-Mar-2012,,,,25.0,25.0,ID,15-Sep-2024
10-Nov-2011,Zephyr India III,Summary of Proposed Investment (Disclosure Policy 2006),31470,https://disclosures.ifc.org/project-detail/SPI/31470/zephyr-india-iii,Equity,ZEPHYR PEACOCK INDIA FUND III LIMITED,India,IND,Infrastructure,FI,"Disruptive Tech, Service & Funds",Active,20-Dec-2011,31-Jan-2012,21-Mar-2012,23-May-2012,,,,15.0,15.0,IN,15-Sep-2024
20-Jan-2012,Karadzhalovo SPP,Summary of Proposed Investment (Disclosure Policy 2006),31543,https://disclosures.ifc.org/project-detail/SPI/31543/karadzhalovo-spp,Loan,ACWA POWER CF KARAD PV PARK EAD,Bulgaria,BUL,Infrastructure,B,Regional Industry INF LAC & EUR,Completed,20-Feb-2012,08-Mar-2012,09-Mar-2012,28-Mar-2012,,,61.970001,,61.970001,BG,15-Sep-2024
21-Dec-2011,EVN Macedonia,Summary of Proposed Investment (Disclosure Policy 2006),31573,https://disclosures.ifc.org/project-detail/SPI/31573/evn-macedonia,Loan,EVN MAKEDONIJA A.D.,North Macedonia,,Infrastructure,B,Regional Industry INF LAC & EUR,Completed,23-Jan-2012,27-Jan-2012,23-Feb-2012,13-Mar-2012,,,9.06,,9.06,MK,15-Sep-2024
18-Apr-2012,Sibenik WPP,Summary of Proposed Investment (Disclosure Policy 2006),31606,https://disclosures.ifc.org/project-detail/SPI/31606/sibenik-wpp,Loan,RP GLOBAL DANILO d.o.o.,Croatia,HRV,Infrastructure,B,Gbl Infrastructure &amp; Natural Resources,Completed,21-May-2012,18-May-2012,28-Jun-2012,13-Mar-2013,,,26.440001,,26.440001,HR,15-Sep-2024
13-Jan-2013,Pacific Infrastructure,Summary of Investment Information (AIP Policy 2012),31612,https://disclosures.ifc.org/project-detail/SII/31612/pacific-infrastructure,Equity,PACIFIC INFRASTRUCTURE VENTURES INC SUCURSAL COLOMBIA,Colombia,CLM,Infrastructure,A,Gbl Infrastructure &amp; Natural Resources,Completed,14-Mar-2013,01-Jul-2013,31-Jul-2013,06-Nov-2013,,,0.0,75.0,75.0,CO,15-Sep-2024
03-Feb-2012,Mediterra CP,Summary of Proposed Investment (Disclosure Policy 2006),31623,https://disclosures.ifc.org/project-detail/SPI/31623/mediterra-cp,Equity,MEDITERRA CAPITAL PARTNERS I LP,Turkiye,,Infrastructure,FI,"Disruptive Tech, Service & Funds",Active,05-Mar-2012,19-Apr-2012,26-Sep-2012,12-Oct-2012,,,,20.0,20.0,TR,15-Sep-2024
18-Jan-2013,Tafila Wind,Summary of Investment Information (AIP Policy 2012),31627,https://disclosures.ifc.org/project-detail/SII/31627/tafila-wind,Loan,JORDAN WIND PROJECT COMPANY PSC,Jordan,JOR,Infrastructure,B,Regional Industry INF MCT,Active,21-Feb-2013,23-Apr-2013,27-Nov-2013,10-Jan-2014,,,75.0,,75.0,JO,15-Sep-2024
03-Feb-2012,Lombard Asia IV,Summary of Proposed Investment (Disclosure Policy 2006),31631,https://disclosures.ifc.org/project-detail/SPI/31631/lombard-asia-iv,Equity,Lombard Asia IV LP,Thailand,THL,Infrastructure,FI,"Disruptive Tech, Service & Funds",Active,07-Mar-2012,27-Mar-2012,30-Mar-2012,01-Nov-2012,,,,25.0,25.0,TH,15-Sep-2024
29-Jul-2013,Alto Maipo,Summary of Investment Information (AIP Policy 2012),31632,https://disclosures.ifc.org/project-detail/SII/31632/alto-maipo,Loan,Alto Maipo SpA,Chile,,Infrastructure,A,Regional Industry INF LAC & EUR,Completed,30-Sep-2013,24-Oct-2013,09-Dec-2013,05-Mar-2014,,,150.0,,150.0,CL,15-Sep-2024
17-Apr-2012,KQ Airways,Summary of Investment Information (AIP Policy 2012),31650,https://disclosures.ifc.org/project-detail/SII/31650/kq-airways,Loan,KENYA AIRWAYS PLC,Kenya,KEN,Infrastructure,B,Regional Industry - INF Africa,Active,29-May-2012,29-Mar-2012,17-Apr-2012,14-Jun-2012,,,80.0,25.0,105.0,KE,15-Sep-2024
13-Mar-2012,MBJ ROS,Summary of Proposed Investment (Disclosure Policy 2006),31658,https://disclosures.ifc.org/project-detail/SPI/31658/mbj-ros,Loan,MBJ Airports Limited,Jamaica,JAM,Infrastructure,C,Regional Industry - INF LAC,Completed,16-Apr-2012,06-Aug-2012,19-Nov-2012,28-Dec-2012,,,7.5,,7.5,JM,15-Sep-2024
19-Mar-2012,Doshion,Summary of Proposed Investment (Disclosure Policy 2006),31702,https://disclosures.ifc.org/project-detail/SPI/31702/doshion,Equity,Doshion Limited,India,IND,Infrastructure,B,Regional Industry - INF Asia & Pac,Pending Signing,01-May-2012,22-Jun-2012,,,,,,24.0,24.0,IN,15-Sep-2024
13-Feb-2012,Aqualyng,Summary of Proposed Investment (Disclosure Policy 2006),31717,https://disclosures.ifc.org/project-detail/SPI/31717/aqualyng,Loan,AQUALYNG CHINA LIMITED,China,CHA,Infrastructure,B,Regional Industry - INF Asia & Pac,Completed,15-Mar-2012,26-Jul-2012,10-Sep-2012,10-Oct-2012,,,12.0,,12.0,CN,15-Sep-2024
17-May-2012,Izmir Muni,Summary of Proposed Investment (Disclosure Policy 2006),31733,https://disclosures.ifc.org/project-detail/SPI/31733/izmir-muni,Loan,Izmir Metropolitan Municipality,Turkiye,,Infrastructure,C,Gbl Infrastructure &amp; Natural Resources,Active,18-Jun-2012,06-Nov-2012,10-Dec-2012,07-Aug-2014,,,58.529999,,58.529999,TR,15-Sep-2024
23-Mar-2012,Kalkitech 1,Summary of Investment Information (AIP Policy 2012),31750,https://disclosures.ifc.org/project-detail/SII/31750/kalkitech-1,Equity,KALKI COMMUNICATION TECHNOLOGIES PRIVATE LIMITED,India,IND,Infrastructure,B,Regional Industry - INF Asia & Pac,Completed,15-May-2012,04-May-2012,31-May-2012,06-Sep-2012,,,,1.28,1.28,IN,15-Sep-2024
11-Sep-2012,KKS-Group,Summary of Investment Information (AIP Policy 2012),31759,https://disclosures.ifc.org/project-detail/SII/31759/kks-group,Loan,PJSC CCS GROUP,Russian Federation,RUS,Infrastructure,B,Regional Industry INF LAC & EUR,Active,12-Oct-2012,28-Nov-2012,20-Dec-2012,29-Oct-2013,,,18.219999,7.67,25.889999,RU,15-Sep-2024
04-Apr-2012,AEGEA Saneamento,Summary of Proposed Investment (Disclosure Policy 2006),31792,https://disclosures.ifc.org/project-detail/SPI/31792/aegea-saneamento,Loan,Aegea Saneamento e Participações S/A.,Brazil,BRA,Infrastructure,B,Gbl Infrastructure &amp; Natural Resources,Completed,08-May-2012,08-Jun-2012,22-Jun-2012,12-Sep-2012,,,49.580002,12.4,61.98,BR,15-Sep-2024
